name,sec,min,free_sec
ЧДП,10,0.166667,1607050911
ЧГП,901,15.0167,1607052159
4СП,980,16.3333,1607052237
6-12СП,992,16.5333,1607052249
29СП,1030,17.1667,1607052293
13-15СП,593,9.88333,1607052317
9СП,600,10.0,1607052324
1СП,605,10.0833,1607052329
28СП,1382,23.0333,1607052699
30-36СП,1431,23.85,1607052748
10-32СП,1500,25.0,1607052817
20-38СП,764,12.7333,1607052858
14-34СП,1087,18.1167,1607053188
21-27СП,1098,18.3,1607053199
13-15СП,329,5.48333,1607053264
9СП,372,6.2,1607053307
1СП,407,6.78333,1607053342
1СП,260,4.33333,1607053618
3СП,276,4.6,1607053633
5-7СП,554,9.23333,1607053670
11СП,584,9.73333,1607053700
ЧГП,932,15.5333,1607054056
1АП,395,6.58333,1607054114
4СП,1008,16.8,1607054131
6-12СП,1019,16.9833,1607054143
29СП,540,9.0,1607054186
13-15СП,551,9.18333,1607054210
9СП,559,9.31667,1607054218
1СП,564,9.4,1607054223
3СП,516,8.6,1607054235
5-7СП,523,8.71667,1607054242
2АП,547,9.11667,1607054272
ЧДП,547,9.11667,1607054272
16-18СП,588,9.8,1607054313
8СП,590,9.83333,1607054315
2СП,601,10.0167,1607054326
2АП,10,0.166667,1607054350
ЧДП,10,0.166667,1607054350
11СП,103,1.71667,1607054694
5-7СП,119,1.98333,1607054710
3СП,176,2.93333,1607054767
1АП,177,2.95,1607054768
5-7СП,39,0.65,1607054776
9СП,51,0.85,1607054788
13-15СП,245,4.08333,1607054803
21-27СП,296,4.93333,1607054847
20-38СП,370,6.16667,1607054935
10-32СП,398,6.63333,1607054963
30-36СП,413,6.88333,1607054978
28СП,432,7.2,1607054997
14-34СП,307,5.11667,1607055056
1АП,281,4.68333,1607055812
3СП,319,5.31667,1607055849
5-7СП,324,5.4,1607055855
28СП,786,13.1,1607055856
30-36СП,798,13.3,1607055868
10-32СП,819,13.65,1607055890
20-38СП,285,4.75,1607055903
21-27СП,438,7.3,1607056017
16-18СП,498,8.3,1607056034
8СП,501,8.35,1607056037
2АП,505,8.41667,1607056041
ЧДП,505,8.41667,1607056041
2СП,510,8.5,1607056046
13-15СП,481,8.01667,1607056053
2АП,10,0.166667,1607056068
ЧДП,10,0.166667,1607056068
9СП,504,8.4,1607056076
1СП,525,8.75,1607056097
1СП,89,1.48333,1607056203
3СП,97,1.61667,1607056211
5-7СП,164,2.73333,1607056231
11СП,189,3.15,1607056256
11СП,81,1.35,1607056741
5-7СП,94,1.56667,1607056754
1АП,179,2.98333,1607056839
3СП,179,2.98333,1607056839
5-7СП,44,0.733333,1607056847
9СП,57,0.95,1607056860
13-15СП,251,4.18333,1607056874
21-27СП,291,4.85,1607056921
20-38СП,336,5.6,1607057008
28СП,400,6.66667,1607057072
30-36СП,400,6.66667,1607057072
10-32СП,400,6.66667,1607057073
20-38СП,70,1.16667,1607057096
14-34СП,291,4.85,1607057111
ЧГП,559,9.31667,1607057733
4СП,560,9.33333,1607057733
6-12СП,560,9.33333,1607057733
1АП,1889,31.4833,1607058969
3СП,1938,32.3,1607059018
5-7СП,1945,32.4167,1607059025
16-18СП,2082,34.7,1607059224
8СП,2084,34.7333,1607059226
2АП,2091,34.85,1607059233
ЧДП,2091,34.85,1607059233
2СП,2095,34.9167,1607059237
2АП,9,0.15,1607059262
ЧДП,9,0.15,1607059262
ЧГП,1688,28.1333,1607059539
4СП,1710,28.5,1607059561
6-12СП,1725,28.75,1607059576
29СП,1865,31.0833,1607059725
13-15СП,1886,31.4333,1607059746
9СП,1892,31.5333,1607059752
1СП,1896,31.6,1607059756
1АП,720,12.0,1607059946
3СП,754,12.5667,1607059980
5-7СП,759,12.65,1607059985
16-18СП,619,10.3167,1607060181
8СП,621,10.35,1607060183
2АП,625,10.4167,1607060187
ЧДП,625,10.4167,1607060187
2СП,631,10.5167,1607060193
2АП,10,0.166667,1607060215
ЧДП,10,0.166667,1607060215
НМП,25262,421.033,1607060265
НкАП,39910,665.167,1607060265
НкБП,39829,663.817,1607060265
ЧГП,811,13.5167,1607060566
4СП,850,14.1667,1607060605
6-12СП,873,14.55,1607060628
29СП,502,8.36667,1607060767
21-27СП,524,8.73333,1607060789
19-25СП,528,8.8,1607060793
20-38СП,215,3.58333,1607060803
17СП,544,9.06667,1607060809
35-37СП,571,9.51667,1607060836
39-41СП,580,9.66667,1607060845
2АП,291,4.85,1607060959
ЧДП,291,4.85,1607060959
16-18СП,342,5.7,1607061010
8СП,346,5.76667,1607061014
2СП,362,6.03333,1607061030
ЧГП,271,4.51667,1607061045
2АП,10,0.166667,1607061062
ЧДП,10,0.166667,1607061062
4СП,344,5.73333,1607061118
6-12СП,356,5.93333,1607061130
29СП,365,6.08333,1607061171
13-15СП,382,6.36667,1607061194
9СП,390,6.5,1607061202
1СП,394,6.56667,1607061206
1АП,663,11.05,1607061690
19-25СП,47,0.783333,1607061829
35-37СП,109,1.81667,1607061898
39-41СП,109,1.81667,1607061898
3СП,941,15.6833,1607061967
14-34СП,17,0.283333,1607062106
10-32СП,314,5.23333,1607062110
28СП,314,5.23333,1607062110
30-36СП,314,5.23333,1607062110
20-38СП,36,0.6,1607062118
ЧГП,661,11.0167,1607062155
35-37СП,69,1.15,1607062197
5-7СП,1181,19.6833,1607062208
4СП,726,12.1,1607062220
6-12СП,742,12.3667,1607062236
11СП,1237,20.6167,1607062264
29СП,796,13.2667,1607062290
35-37СП,75,1.25,1607062306
13-15СП,822,13.7,1607062316
9СП,832,13.8667,1607062326
1СП,836,13.9333,1607062330
НМП,2421,40.35,1607063246
НкАП,2146,35.7667,1607063246
НкБП,2284,38.0667,1607063246
1АП,730,12.1667,1607063490
39-41СП,280,4.66667,1607063526
35-37СП,289,4.81667,1607063535
17СП,318,5.3,1607063564
19-25СП,322,5.36667,1607063568
21-27СП,344,5.73333,1607063590
29СП,349,5.81667,1607063595
3СП,938,15.6333,1607063698
6-12СП,535,8.91667,1607063790
2АП,536,8.93333,1607063791
ЧДП,536,8.93333,1607063791
4СП,540,9.0,1607063795
2СП,545,9.08333,1607063800
2АП,10,0.166667,1607063834
ЧДП,10,0.166667,1607063834
5-7СП,1345,22.4167,1607064105
2АП,351,5.85,1607064255
ЧДП,351,5.85,1607064255
16-18СП,429,7.15,1607064333
8СП,433,7.21667,1607064337
2СП,450,7.5,1607064354
2АП,10,0.166667,1607064389
ЧДП,10,0.166667,1607064389
ЧГП,481,8.01667,1607064390
4СП,573,9.55,1607064482
6-12СП,587,9.78333,1607064496
29СП,634,10.5667,1607064543
13-15СП,661,11.0167,1607064570
9СП,669,11.15,1607064578
1СП,674,11.2333,1607064583
ЧГП,252,4.2,1607064891
4СП,281,4.68333,1607064920
6-12СП,297,4.95,1607064936
29СП,347,5.78333,1607064994
13-15СП,285,4.75,1607065020
9СП,294,4.9,1607065029
1СП,300,5.0,1607065035
ЧГП,495,8.25,1607065559
4СП,571,9.51667,1607065635
6-12СП,583,9.71667,1607065647
29СП,624,10.4,1607065693
13-15СП,485,8.08333,1607065719
9СП,493,8.21667,1607065727
1СП,499,8.31667,1607065733
1АП,843,14.05,1607066086
3СП,900,15.0,1607066142
5-7СП,908,15.1333,1607066151
ЧГП,752,12.5333,1607066585
4СП,776,12.9333,1607066609
6-12СП,789,13.15,1607066622
14-34СП,164,2.73333,1607066744
29СП,912,15.2,1607066750
13-15СП,878,14.6333,1607066771
16-18СП,107,1.78333,1607066777
9СП,885,14.75,1607066778
1СП,888,14.8,1607066781
6-12СП,122,2.03333,1607066792
ЧГП,122,2.03333,1607066792
4СП,128,2.13333,1607066798
ЧГП,11,0.183333,1607066833
20-38СП,151,2.51667,1607067412
10-32СП,213,3.55,1607067474
28СП,213,3.55,1607067474
30-36СП,213,3.55,1607067474
20-38СП,66,1.1,1607067497
14-34СП,267,4.45,1607067535
21-27СП,454,7.56667,1607067766
13-15СП,101,1.68333,1607068106
1СП,164,2.73333,1607068169
9СП,164,2.73333,1607068169
13-15СП,88,1.46667,1607068223
17СП,313,5.21667,1607068448
19-25СП,722,12.0333,1607068748
ЧГП,751,12.5167,1607069300
1АП,827,13.7833,1607069342
4СП,844,14.0667,1607069393
6-12СП,859,14.3167,1607069408
29СП,907,15.1167,1607069462
20-38СП,81,1.35,1607069463
13-15СП,548,9.13333,1607069493
9СП,557,9.28333,1607069502
1СП,563,9.38333,1607069508
3СП,1231,20.5167,1607069745
5-7СП,1245,20.75,1607069760
ЧГП,396,6.6,1607069841
16-18СП,467,7.78333,1607069912
6-12СП,480,8.0,1607069925
4СП,487,8.11667,1607069932
19-25СП,102,1.7,1607069940
ЧГП,12,0.2,1607069970
17СП,163,2.71667,1607070001
19-25СП,57,0.95,1607070011
21-27СП,104,1.73333,1607070057
ЧГП,585,9.75,1607071111
20-38СП,292,4.86667,1607071115
10-32СП,329,5.48333,1607071152
30-36СП,343,5.71667,1607071166
4СП,648,10.8,1607071174
6-12СП,659,10.9833,1607071185
29СП,708,11.8,1607071228
13-15СП,732,12.2,1607071252
9СП,740,12.3333,1607071260
1СП,744,12.4,1607071264
28СП,744,12.4,1607071567
ЧГП,420,7.0,1607071693
4СП,488,8.13333,1607071761
6-12СП,500,8.33333,1607071773
29СП,536,8.93333,1607071815
20-38СП,56,0.933333,1607071820
13-15СП,413,6.88333,1607071839
9СП,420,7.0,1607071846
1СП,425,7.08333,1607071851
1АП,1027,17.1167,1607072317
3СП,1078,17.9667,1607072368
5-7СП,1084,18.0667,1607072374
16-18СП,706,11.7667,1607072553
ЧГП,719,11.9833,1607072566
6-12СП,721,12.0167,1607072568
4СП,727,12.1167,1607072574
ЧГП,11,0.183333,1607072611
1АП,276,4.6,1607072828
3СП,440,7.33333,1607072991
5-7СП,450,7.5,1607073002
ЧГП,373,6.21667,1607073059
16-18СП,453,7.55,1607073139
6-12СП,468,7.8,1607073154
4СП,475,7.91667,1607073161
ЧГП,11,0.183333,1607073200
1АП,577,9.61667,1607074525
3СП,656,10.9333,1607074603
5-7СП,666,11.1,1607074614
16-18СП,929,15.4833,1607074885
ЧГП,939,15.65,1607074895
6-12СП,944,15.7333,1607074900
4СП,951,15.85,1607074907
ЧГП,12,0.2,1607074941
1АП,344,5.73333,1607075224
3СП,571,9.51667,1607075451
5-7СП,609,10.15,1607075489
28СП,174,2.9,1607075620
30-36СП,192,3.2,1607075638
10-32СП,221,3.68333,1607075668
20-38СП,292,4.86667,1607075687
ЧГП,709,11.8167,1607075997
4СП,782,13.0333,1607076070
6-12СП,797,13.2833,1607076085
29СП,846,14.1,1607076134
13-15СП,873,14.55,1607076161
9СП,882,14.7,1607076170
1СП,887,14.7833,1607076175
2АП,385,6.41667,1607076464
ЧДП,385,6.41667,1607076464
16-18СП,500,8.33333,1607076579
8СП,505,8.41667,1607076584
НМП,13047,217.45,1607076596
2СП,528,8.8,1607076607
2АП,9,0.15,1607076651
ЧДП,9,0.15,1607076651
21-27СП,142,2.36667,1607076738
19-25СП,152,2.53333,1607076748
17СП,207,3.45,1607076803
35-37СП,207,3.45,1607076803
39-41СП,207,3.45,1607076803
19-25СП,78,1.3,1607076839
ЧГП,686,11.4333,1607076892
4СП,706,11.7667,1607076912
6-12СП,719,11.9833,1607076925
1АП,417,6.95,1607077019
29СП,855,14.25,1607077067
13-15СП,637,10.6167,1607077088
9СП,643,10.7167,1607077094
1СП,646,10.7667,1607077097
3СП,586,9.76667,1607077188
5-7СП,596,9.93333,1607077198
2АП,392,6.53333,1607077254
ЧДП,392,6.53333,1607077254
16-18СП,464,7.73333,1607077326
8СП,468,7.8,1607077330
2СП,487,8.11667,1607077349
2АП,9,0.15,1607077389
ЧДП,9,0.15,1607077389
НМП,607,10.1167,1607077409
19-25СП,102,1.7,1607077511
ЧГП,377,6.28333,1607077526
17СП,181,3.01667,1607077590
35-37СП,181,3.01667,1607077590
39-41СП,181,3.01667,1607077590
19-25СП,77,1.28333,1607077601
4СП,455,7.58333,1607077604
6-12СП,468,7.8,1607077617
29СП,508,8.46667,1607077664
21-27СП,156,2.6,1607077680
13-15СП,474,7.9,1607077691
9СП,482,8.03333,1607077699
1СП,488,8.13333,1607077705
ЧГП,325,5.41667,1607078026
4СП,347,5.78333,1607078047
6-12СП,357,5.95,1607078058
29СП,397,6.61667,1607078104
13-15СП,275,4.58333,1607078124
9СП,281,4.68333,1607078130
1СП,285,4.75,1607078134
НМП,897,14.95,1607078487
ЧГП,422,7.03333,1607078542
21-27СП,110,1.83333,1607078598
19-25СП,119,1.98333,1607078607
4СП,505,8.41667,1607078625
6-12СП,518,8.63333,1607078638
29СП,507,8.45,1607078686
1АП,818,13.6333,1607078700
13-15СП,434,7.23333,1607078713
9СП,442,7.36667,1607078721
1СП,448,7.46667,1607078727
17СП,241,4.01667,1607078729
35-37СП,241,4.01667,1607078729
39-41СП,241,4.01667,1607078729
19-25СП,38,0.633333,1607078737
21-27СП,65,1.08333,1607078764
29СП,70,1.16667,1607078769
3СП,928,15.4667,1607078810
5-7СП,935,15.5833,1607078817
2АП,862,14.3667,1607078849
ЧДП,862,14.3667,1607078849
6-12СП,230,3.83333,1607078876
16-18СП,924,15.4,1607078911
8СП,927,15.45,1607078914
2СП,941,15.6833,1607078928
ЧГП,288,4.8,1607078934
4СП,288,4.8,1607078934
6-12СП,50,0.833333,1607078950
2АП,10,0.166667,1607078960
ЧДП,10,0.166667,1607078960
10-32СП,68,1.13333,1607078968
20-38СП,421,7.01667,1607078992
ЧГП,269,4.48333,1607079249
4СП,373,6.21667,1607079353
6-12СП,389,6.48333,1607079369
1АП,512,8.53333,1607079424
29СП,519,8.65,1607079425
13-15СП,551,9.18333,1607079457
9СП,561,9.35,1607079467
1СП,568,9.46667,1607079474
3СП,615,10.25,1607079526
5-7СП,621,10.35,1607079533
2АП,424,7.06667,1607079573
ЧДП,424,7.06667,1607079573
16-18СП,476,7.93333,1607079625
8СП,479,7.98333,1607079628
2СП,495,8.25,1607079644
2АП,10,0.166667,1607079677
ЧДП,10,0.166667,1607079677
1АП,612,10.2,1607080238
20-38СП,224,3.73333,1607080504
10-32СП,250,4.16667,1607080531
30-36СП,259,4.31667,1607080539
28СП,268,4.46667,1607080548
3СП,1146,19.1,1607080771
5-7СП,1181,19.6833,1607080807
ЧГП,1176,19.6,1607080931
4СП,1257,20.95,1607081012
6-12СП,1271,21.1833,1607081026
29СП,1320,22.0,1607081075
13-15СП,1348,22.4667,1607081103
9СП,1357,22.6167,1607081112
1СП,1362,22.7,1607081117
2АП,379,6.31667,1607081500
ЧДП,379,6.31667,1607081500
16-18СП,475,7.91667,1607081596
8СП,479,7.98333,1607081600
2СП,496,8.26667,1607081617
2АП,10,0.166667,1607081652
ЧДП,10,0.166667,1607081652
ЧГП,629,10.4833,1607081713
4СП,709,11.8167,1607081793
6-12СП,725,12.0833,1607081809
29СП,749,12.4833,1607081860
13-15СП,604,10.0667,1607081886
9СП,613,10.2167,1607081895
1СП,618,10.3,1607081900
1АП,635,10.5833,1607082266
3СП,724,12.0667,1607082354
5-7СП,730,12.1667,1607082361
2АП,637,10.6167,1607082415
ЧДП,637,10.6167,1607082415
16-18СП,666,11.1,1607082444
8СП,669,11.15,1607082447
2СП,681,11.35,1607082459
2АП,10,0.166667,1607082486
ЧДП,10,0.166667,1607082486
1АП,346,5.76667,1607082857
3СП,448,7.46667,1607082958
5-7СП,453,7.55,1607082964
2АП,414,6.9,1607083000
ЧДП,414,6.9,1607083000
16-18СП,455,7.58333,1607083041
8СП,458,7.63333,1607083044
2СП,469,7.81667,1607083055
2АП,10,0.166667,1607083081
ЧДП,10,0.166667,1607083081
ЧГП,1501,25.0167,1607084807
4СП,1525,25.4167,1607084831
6-12СП,1536,25.6,1607084842
1АП,1011,16.85,1607084920
3СП,1048,17.4667,1607084957
5-7СП,1053,17.55,1607084962
29СП,1703,28.3833,1607085009
13-15СП,1721,28.6833,1607085027
9СП,1726,28.7667,1607085032
1СП,1729,28.8167,1607085035
16-18СП,1242,20.7,1607085151
8СП,1245,20.75,1607085154
2АП,1250,20.8333,1607085159
ЧДП,1250,20.8333,1607085159
2СП,1255,20.9167,1607085164
14-34СП,26,0.433333,1607085180
2АП,10,0.166667,1607085190
ЧДП,10,0.166667,1607085190
28СП,73,1.21667,1607085265
30-36СП,86,1.43333,1607085278
10-32СП,115,1.91667,1607085307
20-38СП,177,2.95,1607085331
1АП,354,5.9,1607085558
3СП,457,7.61667,1607085660
5-7СП,462,7.7,1607085666
2АП,418,6.96667,1607085697
ЧДП,418,6.96667,1607085697
16-18СП,463,7.71667,1607085742
8СП,466,7.76667,1607085745
2СП,477,7.95,1607085756
ЧГП,708,11.8,1607085775
2АП,10,0.166667,1607085783
ЧДП,10,0.166667,1607085783
4СП,730,12.1667,1607085797
6-12СП,744,12.4,1607085811
29СП,879,14.65,1607085951
20-38СП,103,1.71667,1607085973
13-15СП,777,12.95,1607085975
9СП,785,13.0833,1607085983
1СП,789,13.15,1607085987
14-34СП,253,4.21667,1607086063
10-32СП,267,4.45,1607086137
28СП,267,4.45,1607086137
30-36СП,267,4.45,1607086137
20-38СП,176,2.93333,1607086164
ЧГП,379,6.31667,1607086329
4СП,459,7.65,1607086408
6-12СП,471,7.85,1607086421
29СП,471,7.85,1607086464
13-15СП,366,6.1,1607086487
9СП,373,6.21667,1607086494
ЧГП,22,0.366667,1607086496
4СП,22,0.366667,1607086496
6-12СП,22,0.366667,1607086496
1СП,378,6.3,1607086499
21-27СП,59,0.983333,1607086691
29СП,59,0.983333,1607086691
20-38СП,101,1.68333,1607086771
10-32СП,113,1.88333,1607086784
6-12СП,123,2.05,1607086794
ЧГП,202,3.36667,1607086873
4СП,202,3.36667,1607086873
14-34СП,283,4.71667,1607086893
6-12СП,90,1.5,1607086909
29СП,267,4.45,1607086993
21-27СП,298,4.96667,1607087024
19-25СП,307,5.11667,1607087033
17СП,365,6.08333,1607087091
19-25СП,71,1.18333,1607087122
1АП,351,5.85,1607087188
3СП,396,6.6,1607087233
5-7СП,402,6.7,1607087239
16-18СП,488,8.13333,1607087326
8СП,492,8.2,1607087330
2АП,500,8.33333,1607087338
ЧДП,500,8.33333,1607087338
2СП,505,8.41667,1607087343
ЧГП,353,5.88333,1607087353
2АП,9,0.15,1607087372
ЧДП,9,0.15,1607087372
4СП,443,7.38333,1607087443
6-12СП,458,7.63333,1607087458
29СП,454,7.56667,1607087511
13-15СП,496,8.26667,1607087540
9СП,506,8.43333,1607087550
1СП,511,8.51667,1607087555
19-25СП,117,1.95,1607087782
1СП,220,3.66667,1607087885
9СП,220,3.66667,1607087885
13-15СП,220,3.66667,1607087885
17СП,220,3.66667,1607087885
19-25СП,97,1.61667,1607087898
ЧГП,651,10.85,1607088202
4СП,722,12.0333,1607088273
6-12СП,735,12.25,1607088286
29СП,775,12.9167,1607088333
13-15СП,457,7.61667,1607088361
9СП,467,7.78333,1607088371
1СП,472,7.86667,1607088376
1АП,1140,19.0,1607088478
21-27СП,678,11.3,1607088479
20-38СП,384,6.4,1607088759
10-32СП,419,6.98333,1607088795
30-36СП,515,8.58333,1607088890
28СП,599,9.98333,1607088974
3СП,1713,28.55,1607089050
5-7СП,1760,29.3333,1607089098
ЧГП,997,16.6167,1607090369
4СП,1066,17.7667,1607090437
6-12СП,1076,17.9333,1607090448
29СП,1116,18.6,1607090488
13-15СП,1138,18.9667,1607090510
9СП,1144,19.0667,1607090516
1СП,1149,19.15,1607090521
28СП,158,2.63333,1607090729
30-36СП,176,2.93333,1607090747
10-32СП,207,3.45,1607090778
20-38СП,261,4.35,1607090796
21-27СП,167,2.78333,1607091386
21-27СП,96,1.6,1607091504
29СП,104,1.73333,1607091512
6-12СП,397,6.61667,1607091627
ЧГП,561,9.35,1607091791
4СП,561,9.35,1607091791
6-12СП,64,1.06667,1607091813
10-32СП,89,1.48333,1607091838
20-38СП,447,7.45,1607091867
2АП,379,6.31667,1607092083
ЧДП,379,6.31667,1607092083
16-18СП,463,7.71667,1607092167
8СП,467,7.78333,1607092171
2СП,486,8.1,1607092190
2АП,10,0.166667,1607092226
ЧДП,10,0.166667,1607092226
1АП,283,4.71667,1607092577
3СП,598,9.96667,1607092892
5-7СП,659,10.9833,1607092953
20-38СП,272,4.53333,1607092981
14-34СП,364,6.06667,1607093081
28СП,478,7.96667,1607093187
30-36СП,478,7.96667,1607093187
10-32СП,479,7.98333,1607093188
20-38СП,247,4.11667,1607093244
2АП,299,4.98333,1607093747
ЧДП,299,4.98333,1607093747
16-18СП,378,6.3,1607093826
8СП,382,6.36667,1607093830
2СП,397,6.61667,1607093845
2АП,11,0.183333,1607093877
ЧДП,11,0.183333,1607093877
20-38СП,139,2.31667,1607094007
1АП,258,4.3,1607094080
14-34СП,375,6.25,1607094100
3СП,290,4.83333,1607094112
5-7СП,295,4.91667,1607094117
10-32СП,365,6.08333,1607094233
28СП,365,6.08333,1607094233
30-36СП,365,6.08333,1607094233
20-38СП,279,4.65,1607094303
16-18СП,340,5.66667,1607094314
8СП,342,5.7,1607094316
2АП,345,5.75,1607094319
ЧДП,345,5.75,1607094319
2СП,351,5.85,1607094325
2АП,9,0.15,1607094346
ЧДП,9,0.15,1607094346
НМП,16157,269.283,1607094886
ЧГП,1185,19.75,1607094957
4СП,1208,20.1333,1607094980
6-12СП,1220,20.3333,1607094992
20-38СП,81,1.35,1607095038
10-32СП,148,2.46667,1607095105
28СП,148,2.46667,1607095105
30-36СП,148,2.46667,1607095105
20-38СП,62,1.03333,1607095128
14-34СП,269,4.48333,1607095137
29СП,1385,23.0833,1607095157
13-15СП,1409,23.4833,1607095181
9СП,1416,23.6,1607095188
1СП,1419,23.65,1607095191
21-27СП,429,7.15,1607095316
19-25СП,436,7.26667,1607095323
17СП,461,7.68333,1607095348
35-37СП,513,8.55,1607095400
39-41СП,541,9.01667,1607095428
НМП,597,9.95,1607095975
39-41СП,162,2.7,1607096210
35-37СП,186,3.1,1607096234
17СП,348,5.8,1607096323
19-25СП,377,6.28333,1607096359
НМП,91,1.51667,1607096370
19-25СП,157,2.61667,1607096527
16-18СП,181,3.01667,1607096634
8СП,190,3.16667,1607096643
2АП,220,3.66667,1607096673
ЧДП,220,3.66667,1607096673
2СП,226,3.76667,1607096679
17СП,320,5.33333,1607096690
2СП,62,1.03333,1607097181
4СП,68,1.13333,1607097187
6-12СП,163,2.71667,1607097225
1АП,611,10.1833,1607097476
29СП,164,2.73333,1607097567
3СП,707,11.7833,1607097572
5-7СП,713,11.8833,1607097578
13-15СП,188,3.13333,1607097592
9СП,196,3.26667,1607097600
1СП,201,3.35,1607097605
2АП,386,6.43333,1607097609
ЧДП,386,6.43333,1607097609
16-18СП,430,7.16667,1607097653
8СП,432,7.2,1607097655
2СП,443,7.38333,1607097666
2АП,10,0.166667,1607097694
ЧДП,10,0.166667,1607097694
ЧГП,670,11.1667,1607098244
4СП,695,11.5833,1607098269
6-12СП,711,11.85,1607098285
29СП,846,14.1,1607098446
13-15СП,684,11.4,1607098468
9СП,690,11.5,1607098474
1СП,694,11.5667,1607098478
НМП,2210,36.8333,1607099092
