name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606049478
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606050148
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606052489
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606056131
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606058613
ЧГП(на_IIП),22,298.0,48.7636,4СП(к),ЧГП(к),1606058801
ЧДП(на_4П),169,298.0,6.34793,2СП(к),ЧДП(к),1606059035
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606061502
ЧГП(на_3П),49,298.0,21.8939,4СП(к),ЧГП(к),1606063284
1АП(на_IП),61,607.0,35.823,3СП(к),1АП(к),1606063595
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606066401
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606067862
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1606067846
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606068530
1АП(на_IП),35,607.0,62.4343,3СП(к),1АП(к),1606069312
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606070631
1АП(на_IП),82,607.0,26.6488,3СП(к),1АП(к),1606071343
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1606071854
1АП(на_IП),58,607.0,37.6759,3СП(к),1АП(к),1606073039
ЧГП(на_IIП),22,298.0,48.7636,4СП(к),ЧГП(к),1606074107
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606076207
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606076619
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606078950
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606079289
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606082961
1АП(на_IIП),61,607.0,35.823,3СП(к),1АП(к),1606083453
1АП(на_3П),106,607.0,20.6151,3СП(к),1АП(к),1606084459
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606084842
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606087912
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606091544
1АП(на_3П),64,607.0,34.1437,3СП(к),1АП(к),1606094050
1АП(на_3П),68,607.0,32.1353,3СП(к),1АП(к),1606095342
ЧГП(на_IIП),11,298.0,97.5273,4СП(к),ЧГП(к),1606096074
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606096898
1АП(на_3П),104,607.0,21.0115,3СП(к),1АП(к),1606097800
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606098455
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606102233
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1606102296
ЧГП(на_IIП),14,298.0,76.6286,4СП(к),ЧГП(к),1606110819
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606110951
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606112366
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606115597
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606116644
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606116765
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1606119690
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606120658
1АП(на_3П),75,607.0,29.136,3СП(к),1АП(к),1606122466
1АП(на_IП),35,607.0,62.4343,3СП(к),1АП(к),1606124947
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606126459
1АП(на_IП),46,607.0,47.5043,3СП(к),1АП(к),1606127397
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606127577
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606131327
1АП(на_IП),57,607.0,38.3368,3СП(к),1АП(к),1606132656
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606135033
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606135869
1АП(на_IП),53,607.0,41.2302,3СП(к),1АП(к),1606137029
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606137143
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606137609
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606137904
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606141842
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606145695
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606146350
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606146486
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606150292
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606152828
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606154190
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606154958
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606156034
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606159616
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1606162162
1АП(на_IП),61,607.0,35.823,3СП(к),1АП(к),1606162686
1АП(на_IП),99,607.0,22.0727,3СП(к),1АП(к),1606163327
1АП(на_IП),35,607.0,62.4343,3СП(к),1АП(к),1606165253
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606166419
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1606166916
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606167254
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606170897
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606171709
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606171752
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606172775
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606173561
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606180340
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1606183075
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606185098
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606187078
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606188597
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1606189407
1АП(на_IП),53,607.0,41.2302,3СП(к),1АП(к),1606193196
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606193337
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606194346
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1606198599
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606200545
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606201768
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606203147
1АП(на_IП),49,607.0,44.5959,3СП(к),1АП(к),1606203743
1АП(на_IП),84,607.0,26.0143,3СП(к),1АП(к),1606206598
1АП(на_IП),100,607.0,21.852,3СП(к),1АП(к),1606207196
1АП(на_IП),26,607.0,84.0462,3СП(к),1АП(к),1606209547
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606212150
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606213419
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606214053
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606216186
ЧГП(на_IIП),26,298.0,41.2615,4СП(к),ЧГП(к),1606219402
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606222649
ЧГП(на_IIП),61,298.0,17.5869,4СП(к),ЧГП(к),1606223577
ЧГП(на_IIП),10,298.0,107.28,4СП(к),ЧГП(к),1606228416
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606228987
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606229795
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606232093
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606232589
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606233897
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606238837
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606240413
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606240765
1АП(на_IП),53,607.0,41.2302,3СП(к),1АП(к),1606241173
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606241482
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606242128
1АП(на_IП),70,607.0,31.2171,3СП(к),1АП(к),1606243018
ЧГП(на_IIП),22,298.0,48.7636,4СП(к),ЧГП(к),1606243876
1АП(на_5П),91,607.0,24.0132,3СП(к),1АП(к),1606244533
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606245435
1АП(на_IП),53,607.0,41.2302,3СП(к),1АП(к),1606249509
ЧГП(на_IIП),14,298.0,76.6286,4СП(к),ЧГП(к),1606249756
1АП(на_IIП),84,607.0,26.0143,3СП(к),1АП(к),1606251340
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1606252736
1АП(на_IIП),64,607.0,34.1437,3СП(к),1АП(к),1606253115
ЧГП(на_IIП),22,298.0,48.7636,4СП(к),ЧГП(к),1606255717
1АП(на_IIП),64,607.0,34.1437,3СП(к),1АП(к),1606256294
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1606256841
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606258588
1АП(на_IIП),61,607.0,35.823,3СП(к),1АП(к),1606260267
1АП(на_IIП),93,607.0,23.4968,3СП(к),1АП(к),1606260872
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606263052
1АП(на_IIП),81,607.0,26.9778,3СП(к),1АП(к),1606263649
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606264694
1АП(на_IIП),64,607.0,34.1437,3СП(к),1АП(к),1606265578
1АП(на_IIП),103,607.0,21.2155,3СП(к),1АП(к),1606267050
ЧГП(на_IIП),11,298.0,97.5273,4СП(к),ЧГП(к),1606268836
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606269546
1АП(на_IП),54,607.0,40.4667,3СП(к),1АП(к),1606269584
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1606270064
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606270376
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606271312
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606272598
ЧДП(на_4П),175,298.0,6.13029,2СП(к),ЧДП(к),1606274295
1АП(на_3П),73,607.0,29.9342,3СП(к),1АП(к),1606274578
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606276186
ЧГП(на_3П),79,298.0,13.5797,4СП(к),ЧГП(к),1606276881
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606277565
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606278242
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606278865
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606283464
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1606283850
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606285740
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606290219
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606291468
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606291966
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606294228
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606295172
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606297737
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606298715
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1606300365
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606300451
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606301270
1АП(на_IП),62,607.0,35.2452,3СП(к),1АП(к),1606302076
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606303274
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606303996
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606304107
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1606305436
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606307958
1АП(на_3П),68,607.0,32.1353,3СП(к),1АП(к),1606308451
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606308799
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606309566
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606310187
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606313333
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606315576
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606318630
1АП(на_IП),54,607.0,40.4667,3СП(к),1АП(к),1606319892
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606320391
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606323349
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606323923
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606325277
1АП(на_IП),65,607.0,33.6185,3СП(к),1АП(к),1606329072
1АП(на_IП),83,607.0,26.3277,3СП(к),1АП(к),1606330250
1АП(на_IП),64,607.0,34.1437,3СП(к),1АП(к),1606330948
1АП(на_IП),99,607.0,22.0727,3СП(к),1АП(к),1606332366
ЧГП(на_IIП),58,298.0,18.4966,4СП(к),ЧГП(к),1606334843
1АП(на_IIП),73,607.0,29.9342,3СП(к),1АП(к),1606335456
1АП(на_IIП),78,607.0,28.0154,3СП(к),1АП(к),1606338454
ЧГП(на_IIП),26,298.0,41.2615,4СП(к),ЧГП(к),1606339274
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606340238
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1606340897
1АП(на_IIП),71,607.0,30.7775,3СП(к),1АП(к),1606341371
1АП(на_IIП),78,607.0,28.0154,3СП(к),1АП(к),1606342317
ЧГП(на_IIП),11,298.0,97.5273,4СП(к),ЧГП(к),1606344075
ЧГП(на_IIП),42,298.0,25.5429,4СП(к),ЧГП(к),1606344979
1АП(на_IIП),69,607.0,31.6696,3СП(к),1АП(к),1606348105
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606348972
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606349797
1АП(на_IIП),73,607.0,29.9342,3СП(к),1АП(к),1606350323
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606351258
1АП(на_IIП),95,607.0,23.0021,3СП(к),1АП(к),1606352836
1АП(на_IIП),113,607.0,19.3381,3СП(к),1АП(к),1606353587
1АП(на_IП),83,607.0,26.3277,3СП(к),1АП(к),1606354780
1АП(на_IП),86,607.0,25.4093,3СП(к),1АП(к),1606355697
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606359099
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606359135
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606360337
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606360876
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606361847
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606362210
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606362943
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606365656
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1606370045
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606370596
1АП(на_IП),78,607.0,28.0154,3СП(к),1АП(к),1606372181
ЧГП(на_IIП),29,298.0,36.9931,4СП(к),ЧГП(к),1606372821
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606373440
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606375994
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606376584
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606378591
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606379203
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1606379262
ЧДП(на_4П),186,298.0,5.76774,2СП(к),ЧДП(к),1606380189
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606383436
1АП(на_IП),58,607.0,37.6759,3СП(к),1АП(к),1606383832
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606387432
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606390344
ЧГП(на_IIП),27,298.0,39.7333,4СП(к),ЧГП(к),1606392243
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606394539
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606395362
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606396104
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606397482
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606400060
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606400355
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606404341
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606407565
ЧГП(на_3П),45,298.0,23.84,4СП(к),ЧГП(к),1606407917
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606411993
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606412620
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606413124
1АП(на_IП),52,607.0,42.0231,3СП(к),1АП(к),1606413779
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606414466
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606420859
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606421991
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1606426226
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606427784
1АП(на_IП),49,607.0,44.5959,3СП(к),1АП(к),1606429224
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606429864
1АП(на_IП),72,607.0,30.35,3СП(к),1АП(к),1606429955
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606432061
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606432864
1АП(на_IП),56,607.0,39.0214,3СП(к),1АП(к),1606432998
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606434345
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606441103
ЧГП(на_IIП),12,298.0,89.4,4СП(к),ЧГП(к),1606441647
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606442522
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606444821
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606445063
1АП(на_IП),55,607.0,39.7309,3СП(к),1АП(к),1606445903
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606446772
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606449080
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606449797
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606452318
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606456326
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606456826
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606457606
1АП(на_IП),80,607.0,27.315,3СП(к),1АП(к),1606458804
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606461601
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606463956
1АП(на_IП),65,607.0,33.6185,3СП(к),1АП(к),1606465906
ЧГП(на_IIП),45,298.0,23.84,4СП(к),ЧГП(к),1606465976
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606466971
1АП(на_IП),53,607.0,41.2302,3СП(к),1АП(к),1606470333
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606470774
1АП(на_IП),34,607.0,64.2706,3СП(к),1АП(к),1606472170
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1606472829
1АП(на_IП),79,607.0,27.6608,3СП(к),1АП(к),1606473185
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606475445
1АП(на_IП),61,607.0,35.823,3СП(к),1АП(к),1606480942
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606482310
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606482565
1АП(на_5П),61,607.0,35.823,3СП(к),1АП(к),1606483247
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606483310
ЧГП(на_IIП),13,298.0,82.5231,4СП(к),ЧГП(к),1606485829
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606486885
1АП(на_5П),66,607.0,33.1091,3СП(к),1АП(к),1606490767
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606491694
1АП(на_IП),49,607.0,44.5959,3СП(к),1АП(к),1606495613
ЧДП(на_6П),306,298.0,3.50588,2СП(к),ЧДП(к),1606495674
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606500028
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606501509
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606501597
1АП(на_IП),48,607.0,45.525,3СП(к),1АП(к),1606501924
1АП(на_5П),84,607.0,26.0143,3СП(к),1АП(к),1606502855
1АП(на_IП),64,607.0,34.1437,3СП(к),1АП(к),1606504725
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606505431
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606507315
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606510678
ЧГП(на_IIП),12,298.0,89.4,4СП(к),ЧГП(к),1606510822
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606511284
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606513337
1АП(на_IП),57,607.0,38.3368,3СП(к),1АП(к),1606514771
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1606515245
1АП(на_IП),61,607.0,35.823,3СП(к),1АП(к),1606516073
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606517060
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606518761
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1606521691
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606522165
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606523492
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606528273
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606530665
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606531586
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606531717
2АП(на_5П),338,588.0,6.26272,1СП(к),2АП(к),1606532381
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1606533191
1АП(на_IП),57,607.0,38.3368,3СП(к),1АП(к),1606534720
1АП(на_IП),77,607.0,28.3792,3СП(к),1АП(к),1606536312
1АП(на_IП),53,607.0,41.2302,3СП(к),1АП(к),1606538909
1АП(на_IП),84,607.0,26.0143,3СП(к),1АП(к),1606542694
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606543795
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606545731
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606547749
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606550567
1АП(на_5П),63,607.0,34.6857,3СП(к),1АП(к),1606551252
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606552394
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606552634
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1606554471
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1606557030
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606557217
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606559209
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1606559929
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606560568
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1606564187
1АП(на_IП),49,607.0,44.5959,3СП(к),1АП(к),1606565637
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1606568070
1АП(на_IП),35,607.0,62.4343,3СП(к),1АП(к),1606568203
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606568783
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606568884
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1606569311
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1606570303
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606571503
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606572560
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1606573785
ЧГП(на_IIП),11,298.0,97.5273,4СП(к),ЧГП(к),1606574048
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606574816
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606578551
ЧГП(на_5П),28,298.0,38.3143,4СП(к),ЧГП(к),1606580721
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606584194
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1606584666
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1606585194
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1606587938
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1606589178
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1606593589
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1606594425
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1606594490
1АП(на_IП),50,607.0,43.704,3СП(к),1АП(к),1606597759
